token_id,timestamp,open,high,low,close,volume,price_difference,price_percentage_change,mid_price,vwap
3,2020-03-17 00:00:00,0.04599,0.05246,0.04502,0.05107,6522507.6,0.0050799999999999,11.04587953903021,0.04874,0.1057038743923058
3,2020-03-18 00:00:00,0.0516,0.05278,0.04688,0.05195,7646601.7,0.00035,0.6782945736434168,0.04983,0.1055311002009588
3,2020-03-19 00:00:00,0.05208,0.078,0.052,0.07392,69745030.4,0.02184,41.93548387096774,0.065,0.1046307643955384
3,2020-03-20 00:00:00,0.074,0.087,0.06698,0.07488,29887267.6,0.00088,1.189189189189197,0.07699,0.1042720345551622
3,2020-03-21 00:00:00,0.07488,0.08181,0.06925,0.07671,10825239.9,0.0018299999999999,2.443910256410254,0.07553,0.1041521841882197
3,2020-03-22 00:00:00,0.07669,0.07931,0.06991,0.07,8543413.7,-0.0066899999999999,-8.723431998956825,0.07461,0.1040353815570539
3,2020-03-23 00:00:00,0.07,0.07475,0.06452,0.0745,10196244.5,0.0044999999999999,6.428571428571414,0.069635,0.1039153165439677
3,2020-03-24 00:00:00,0.0745,0.08487,0.07229,0.08232,9674240.0,0.00782,10.496644295302024,0.07858,0.1038323432708783
3,2020-03-25 00:00:00,0.08194,0.08241,0.07507,0.08132,8072061.0,-0.0006199999999999,-0.7566512082011174,0.07874,0.1037604022059103
3,2020-03-26 00:00:00,0.08133,0.09599,0.07941,0.09292,31053290.9,0.01159,14.250584040329525,0.0877,0.1036287529956665
3,2020-03-27 00:00:00,0.09254,0.09314,0.082,0.08281,10419713.0,-0.00973,-10.514372163388808,0.08757,0.1035442621663395
3,2020-03-28 00:00:00,0.08241,0.09,0.0765,0.08585,11001757.8,0.0034399999999999,4.174250697730857,0.0832499999999999,0.1034687639622887
3,2020-03-29 00:00:00,0.08586,0.09031,0.08082,0.08165,12908257.0,-0.00421,-4.903331003959941,0.085565,0.1033600785937427
3,2020-03-30 00:00:00,0.08204,0.098,0.08102,0.0928,16859359.3,0.0107599999999999,13.11555338859092,0.08951,0.103291818767071
3,2020-03-31 00:00:00,0.09268,0.0964,0.09101,0.09304,6759892.3,0.0003599999999999,0.3884333189469132,0.093705,0.1032653170797779
3,2020-04-01 00:00:00,0.09271,0.09331,0.08509,0.09292,7975978.8,0.00021,0.2265127817926888,0.0892,0.1032338585811663
3,2020-04-02 00:00:00,0.09292,0.09668,0.08931,0.09192,7912116.5,-0.001,-1.076194575979338,0.092995,0.1031998330011012
3,2020-04-03 00:00:00,0.09175,0.09467,0.08413,0.09009,6139503.2,-0.0016599999999999,-1.8092643051771065,0.0894,0.1031693104943576
3,2020-04-04 00:00:00,0.09033,0.09819,0.08932,0.09744,6156505.4,0.00711,7.871139156426443,0.093755,0.1031559656447621
3,2020-04-05 00:00:00,0.09743,0.09999,0.09216,0.09335,6947816.7,-0.00408,-4.187621882377091,0.096075,0.103130257206904
3,2020-04-06 00:00:00,0.09354,0.10046,0.09335,0.099,7318250.5,0.00546,5.837075048107768,0.0969049999999999,0.1031188829328458
3,2020-04-07 00:00:00,0.09916,0.10067,0.09368,0.0951,8136472.5,-0.0040599999999999,-4.094392900363044,0.097175,0.1030944057367924
3,2020-04-08 00:00:00,0.0951,0.09897,0.0933,0.09748,5617498.0,0.0023799999999999,2.5026288117770696,0.096135,0.1030825986143177
3,2020-04-09 00:00:00,0.09711,0.0978,0.0924,0.09743,4973771.6,0.00032,0.329523221089487,0.0950999999999999,0.1030720929523663
3,2020-04-10 00:00:00,0.09722,0.09743,0.08257,0.08777,6352369.2,-0.00945,-9.720222176506892,0.09,0.1030358564441829
3,2020-04-11 00:00:00,0.08777,0.0919,0.08542,0.08727,3879579.3,-0.0005,-0.5696707303178767,0.0886599999999999,0.1030130879489253
3,2020-04-12 00:00:00,0.08726,0.0926,0.08499,0.08803,3088480.2,0.0007699999999999,0.8824203529681331,0.088795,0.1029958819747893
3,2020-04-13 00:00:00,0.08751,0.09059,0.08251,0.0896,4298296.5,0.0020899999999999,2.388298480173688,0.08655,0.1029745069185817
3,2020-04-14 00:00:00,0.0896,0.09276,0.08826,0.09103,2696507.4,0.00143,1.5959821428571437,0.09051,0.10296256222792
3,2020-04-15 00:00:00,0.0906,0.09833,0.08966,0.09227,13191980.8,0.00167,1.843267108167776,0.093995,0.1029105054440852
3,2020-04-16 00:00:00,0.09195,0.09743,0.08722,0.09621,8875366.1,0.00426,4.632952691680261,0.092325,0.1028886298836154
3,2020-04-17 00:00:00,0.09626,0.09758,0.09371,0.094,3035426.2,-0.0022599999999999,-2.347808019945978,0.095645,0.1028787161966678
3,2020-04-18 00:00:00,0.09409,0.10541,0.09381,0.10438,7763975.9,0.01029,10.936337549155072,0.09961,0.1028829868124854
3,2020-04-19 00:00:00,0.10438,0.10705,0.0985,0.0993,8847802.8,-0.00508,-4.866832726575974,0.102775,0.1028714092115649
3,2020-04-20 00:00:00,0.09902,0.1095,0.09558,0.09763,13230378.1,-0.00139,-1.4037568168046883,0.1025399999999999,0.1028462054781255
3,2020-04-21 00:00:00,0.09731,0.114,0.09673,0.10726,25106990.6,0.00995,10.225053951289691,0.105365,0.1028861177365488
3,2020-04-22 00:00:00,0.10696,0.11704,0.1054,0.11295,13207226.0,0.0059899999999999,5.600224382946892,0.11122,0.1029337625633033
3,2020-04-23 00:00:00,0.11295,0.12482,0.11123,0.12095,11417852.8,0.008,7.082779991146532,0.1180249999999999,0.1030071992828785
3,2020-04-24 00:00:00,0.12095,0.13195,0.12033,0.13049,7887256.8,0.0095399999999999,7.887556841670105,0.12614,0.103084366096064
3,2020-04-25 00:00:00,0.13049,0.15708,0.12717,0.14889,31120938.2,0.0184,14.100697371446088,0.142125,0.1035862810451343
3,2020-04-26 00:00:00,0.14889,0.15879,0.13779,0.14149,25165270.4,-0.0073999999999999,-4.970112163342058,0.1482899999999999,0.1039191787808695
3,2020-04-27 00:00:00,0.14157,0.15223,0.12847,0.13679,26084615.1,-0.00478,-3.3764215582397443,0.14035,0.1042157210866761
3,2020-04-28 00:00:00,0.13758,0.14426,0.1301,0.13898,14443828.8,0.0013999999999999,1.0175897659543427,0.13718,0.1043885208480468
3,2020-04-29 00:00:00,0.13906,0.14653,0.13901,0.14303,15769716.3,0.00397,2.8548827844096083,0.14277,0.1045970922233096
3,2020-04-30 00:00:00,0.14321,0.14487,0.1286,0.13668,20425373.1,-0.00653,-4.559737448502205,0.136735,0.1048198306564085
3,2020-05-01 00:00:00,0.13668,0.1442,0.13589,0.14096,13407091.0,0.00428,3.1314018144571305,0.140045,0.104983776935145
3,2020-05-02 00:00:00,0.14041,0.14646,0.13803,0.14384,13587873.8,0.0034299999999999,2.442845951143073,0.142245,0.1051616035610262
3,2020-05-03 00:00:00,0.14391,0.14447,0.13147,0.13582,8048301.9,-0.00809,-5.621569036203192,0.1379699999999999,0.1052444860386038
3,2020-05-04 00:00:00,0.13582,0.13904,0.124,0.13653,10650455.3,0.00071,0.5227506994551732,0.13152,0.1053560103604213
3,2020-05-05 00:00:00,0.13604,0.14672,0.13434,0.14571,14145499.5,0.00967,7.108203469567783,0.14053,0.1055461670302017
3,2020-05-06 00:00:00,0.14541,0.15621,0.13943,0.14136,17305995.9,-0.0040499999999999,-2.7852279760676693,0.14782,0.1057514522375416
3,2020-05-07 00:00:00,0.14138,0.1485,0.13731,0.14239,12179890.3,0.0010099999999999,0.7143867590889681,0.142905,0.1058986642983459
3,2020-05-08 00:00:00,0.14172,0.1485,0.139,0.14369,11104783.4,0.0019699999999999,1.390064916737228,0.14375,0.1060365997993308
3,2020-05-09 00:00:00,0.14363,0.15,0.14291,0.14506,6528418.1,0.0014299999999999,0.9956137297221936,0.146455,0.1061201554635856
3,2020-05-10 00:00:00,0.14505,0.14505,0.12693,0.14216,13716669.7,-0.00289,-1.992416408135128,0.13599,0.1062815634496928
3,2020-05-11 00:00:00,0.1426,0.1527,0.13,0.14798,17836765.8,0.0053799999999999,3.772791023842914,0.14135,0.1065230024282873
3,2020-05-12 00:00:00,0.1483,0.16545,0.1445,0.16301,21751603.2,0.01471,9.919082939986517,0.154975,0.1069190574402538
3,2020-05-13 00:00:00,0.16292,0.17606,0.15939,0.1613,18021794.1,-0.00162,-0.9943530567149584,0.167725,0.107233140790834
3,2020-05-14 00:00:00,0.16181,0.165,0.15612,0.16216,11209775.4,0.0003499999999999,0.2163030715036086,0.16056,0.1074297593141799
3,2020-05-15 00:00:00,0.16264,0.17,0.15302,0.16284,15368242.5,0.0002,0.1229709788489951,0.16151,0.1077003612344602
3,2020-05-16 00:00:00,0.16284,0.172,0.16113,0.16157,8444239.1,-0.00127,-0.7799066568410838,0.166565,0.1078445254307443
3,2020-05-17 00:00:00,0.16215,0.16608,0.158,0.16216,9360002.1,1.000000000001e-05,0.0061671292013629,0.16204,0.1080051699721673
3,2020-05-18 00:00:00,0.16241,0.1637,0.15559,0.15863,6303895.7,-0.00378,-2.3274428914475744,0.159645,0.1081058109433585
3,2020-05-19 00:00:00,0.15862,0.168,0.1568,0.16573,8796313.0,0.0071099999999999,4.482410793090391,0.1624,0.1082652169447802
3,2020-05-20 00:00:00,0.16601,0.17367,0.15602,0.1705,15150991.3,0.00449,2.704656346003266,0.164845,0.1085603439866371
3,2020-05-21 00:00:00,0.17049,0.187,0.1639,0.17819,34090185.0,0.0076999999999999,4.516393923397258,0.17545,0.1092954483695145
3,2020-05-22 00:00:00,0.17757,0.179,0.1655,0.17229,14591068.6,-0.00528,-2.973475249197503,0.17225,0.1095788207192971
3,2020-05-23 00:00:00,0.1719,0.17886,0.17076,0.17679,9904119.8,0.00489,2.844677137870858,0.17481,0.1097834184113736
3,2020-05-24 00:00:00,0.17676,0.177,0.16433,0.16501,14611778.3,-0.01175,-6.6474315455985575,0.170665,0.1100303339954827
3,2020-05-25 00:00:00,0.165,0.194,0.16391,0.18673,21974575.8,0.02173,13.169696969696968,0.178955,0.1105426063063255
3,2020-05-26 00:00:00,0.18673,0.21,0.18191,0.1864,26167559.7,-0.0003299999999999,-0.1767257537621147,0.195955,0.1111411662047565
3,2020-05-27 00:00:00,0.1864,0.23694,0.17803,0.21381,49586133.0,0.0274099999999999,14.704935622317592,0.207485,0.1126536813535805
3,2020-05-28 00:00:00,0.21307,0.2322,0.20174,0.20497,29802049.5,-0.0080999999999999,-3.80156755995682,0.21697,0.1134638903973353
3,2020-05-29 00:00:00,0.20543,0.215,0.19702,0.20202,16050216.7,-0.0034099999999999,-1.6599328238329338,0.20601,0.1138804949246428
3,2020-05-30 00:00:00,0.20193,0.21099,0.1983,0.20269,12887086.4,0.00076,0.3763680483335862,0.204645,0.1142146910295752
3,2020-05-31 00:00:00,0.20256,0.216,0.19884,0.20685,17702552.4,0.00429,2.117890995260672,0.20742,0.1146910786480823
3,2020-06-01 00:00:00,0.20684,0.21941,0.20301,0.20784,16431255.0,0.001,0.4834654805646881,0.21121,0.115133594163258
3,2020-06-02 00:00:00,0.20837,0.2108,0.1898,0.19804,18371852.9,-0.01033,-4.957527475164373,0.2002999999999999,0.1155716406991774
3,2020-06-03 00:00:00,0.19872,0.19923,0.19006,0.19882,7888769.0,9.9999999999989e-05,0.0503220611916208,0.194645,0.1157600836652316
3,2020-06-04 00:00:00,0.19882,0.20534,0.1933,0.19949,6893559.0,0.00067,0.3369882305603078,0.19932,0.1159253791358168
3,2020-06-05 00:00:00,0.19878,0.2058,0.1918,0.2016,9645788.8,0.0028199999999999,1.41865378810745,0.1988,0.116161388226078
3,2020-06-06 00:00:00,0.20121,0.20735,0.19712,0.20127,7872203.6,6.0000000000004494e-05,0.029819591471599,0.202235,0.1163523002712956
3,2020-06-07 00:00:00,0.20148,0.20208,0.191,0.19704,5753826.3,-0.0044399999999999,-2.20369267421084,0.19654,0.1164843739060708
3,2020-06-08 00:00:00,0.19705,0.2072,0.1932,0.20589,11785858.3,0.0088399999999999,4.486171022583093,0.2002,0.1167831352655052
3,2020-06-09 00:00:00,0.2054,0.2117,0.2,0.20195,12540936.7,-0.00345,-1.6796494644595952,0.20585,0.1170848923707427
3,2020-06-10 00:00:00,0.20206,0.211,0.1949,0.20661,17682681.8,0.0045499999999999,2.251806394140353,0.20295,0.1175299185979108
3,2020-06-11 00:00:00,0.20661,0.2128,0.185,0.18555,15829571.8,-0.0210599999999999,-10.193117467692751,0.1989,0.1178312681887941
3,2020-06-12 00:00:00,0.18555,0.20356,0.17586,0.19258,13444463.4,0.00703,3.788736189706284,0.18971,0.1181114761756606
3,2020-06-13 00:00:00,0.1923,0.19749,0.18867,0.19078,6661018.5,-0.0015199999999999,-0.7904316172646872,0.19308,0.1182461906727432
3,2020-06-14 00:00:00,0.19077,0.19114,0.17847,0.18106,4729353.5,-0.0097099999999999,-5.089898831053099,0.184805,0.1183287589100005
3,2020-06-15 00:00:00,0.18032,0.18095,0.15871,0.178,13185724.3,-0.00232,-1.2866015971606126,0.1698299999999999,0.1185466484774822
3,2020-06-16 00:00:00,0.178,0.18657,0.16913,0.18002,10043899.3,0.00202,1.1348314606741696,0.17785,0.1187171586638998
3,2020-06-17 00:00:00,0.1797,0.18,0.16747,0.17334,6781686.4,-0.00636,-3.5392320534223733,0.173735,0.1188192668305422
3,2020-06-18 00:00:00,0.17374,0.1853,0.17166,0.17833,10335677.2,0.0045899999999999,2.64187866927592,0.17848,0.1189883292946077
3,2020-06-19 00:00:00,0.17829,0.18022,0.17009,0.17215,5933816.0,-0.00614,-3.443827472096027,0.175155,0.1190748934123019
3,2020-06-20 00:00:00,0.17211,0.17388,0.167,0.1702,4843261.6,-0.00191,-1.1097553889954233,0.17044,0.1191427513327154
3,2020-06-21 00:00:00,0.17078,0.17544,0.16844,0.17002,3658374.0,-0.0007599999999999,-0.4450169809111037,0.17194,0.1191937084577481
3,2020-06-22 00:00:00,0.17052,0.17755,0.16968,0.17744,6063996.4,0.0069199999999999,4.058174994135574,0.173615,0.1192902468381122
3,2020-06-23 00:00:00,0.17699,0.19052,0.17532,0.18156,12352270.4,0.0045699999999999,2.582066783434087,0.18292,0.1194997704449551
3,2020-06-24 00:00:00,0.18192,0.18795,0.17,0.17518,9432525.1,-0.0067399999999999,-3.704925241864554,0.178975,0.119642470307679
3,2020-06-25 00:00:00,0.17483,0.17516,0.16538,0.16943,5308027.1,-0.0054,-3.0887147514728683,0.17027,0.119714170841182
3,2020-06-26 00:00:00,0.16937,0.17342,0.15643,0.15988,8261094.4,-0.0094899999999999,-5.603117435201038,0.164925,0.1198039944893353
3,2020-06-27 00:00:00,0.1602,0.16055,0.14568,0.15288,7734641.0,-0.00732,-4.5692883895131216,0.153115,0.1198731045392744
3,2020-06-28 00:00:00,0.15316,0.15995,0.14838,0.15626,4358845.9,0.0031,2.0240271611386915,0.154165,0.1199158995785768
3,2020-06-29 00:00:00,0.15642,0.17557,0.15178,0.17126,11985289.9,0.0148399999999999,9.487277841708217,0.163675,0.1200814056035498
3,2020-06-30 00:00:00,0.17168,0.1795,0.1673,0.16731,9343989.0,-0.00437,-2.545433364398889,0.1734,0.1201997975076159
3,2020-07-01 00:00:00,0.16731,0.17311,0.16272,0.1724,5760490.9,0.00509,3.042256888410741,0.167915,0.1202803438276382
3,2020-07-02 00:00:00,0.1724,0.17523,0.16032,0.16659,6424783.7,-0.00581,-3.370069605568451,0.167775,0.1203599042947512
3,2020-07-03 00:00:00,0.16659,0.1746,0.16566,0.17156,5158963.7,0.00497,2.983372351281591,0.17013,0.1204304388275483
3,2020-07-04 00:00:00,0.17121,0.18584,0.17079,0.1813,11148058.8,0.0100899999999999,5.893347351206114,0.178315,0.1206111050772321
3,2020-07-05 00:00:00,0.1813,0.18852,0.16822,0.17281,10739095.0,-0.0084899999999999,-4.682846111417539,0.17837,0.1207599269056354
3,2020-07-06 00:00:00,0.17281,0.18,0.1717,0.17904,6394351.0,0.00623,3.6051154447080687,0.17585,0.1208586952039734
3,2020-07-07 00:00:00,0.17879,0.17909,0.17318,0.17649,4826588.2,-0.0022999999999999,-1.286425415291681,0.1761349999999999,0.1209297683118415
3,2020-07-08 00:00:00,0.17649,0.18541,0.17589,0.18493,9202851.3,0.00844,4.782140631197236,0.1806499999999999,0.1210852907770521
3,2020-07-09 00:00:00,0.18499,0.19701,0.17521,0.18497,14547940.2,-1.999999999999225e-05,-0.0108113952105477,0.18611,0.1213297590493299
3,2020-07-10 00:00:00,0.18463,0.18499,0.1674,0.17662,7821260.0,-0.0080099999999999,-4.338406542815354,0.176195,0.1214432749545551
3,2020-07-11 00:00:00,0.17642,0.18245,0.1751,0.18153,6470089.4,0.00511,2.8964969958054665,0.178775,0.1215451536425127
3,2020-07-12 00:00:00,0.18153,0.18184,0.172,0.1769,5275383.4,-0.0046299999999999,-2.550542610036906,0.17692,0.1216215731494542
3,2020-07-13 00:00:00,0.1773,0.19182,0.1744,0.18039,15121778.9,0.0030899999999999,1.7428087986463516,0.18311,0.1218532199288607
3,2020-07-14 00:00:00,0.18033,0.1999,0.17681,0.18618,26504036.5,0.00585,3.244052570287818,0.188355,0.1222945800521376
3,2020-07-15 00:00:00,0.18639,0.19349,0.18361,0.18421,10738399.8,-0.0021799999999999,-1.169590643274847,0.18855,0.1224662214453422
3,2020-07-16 00:00:00,0.18472,0.19874,0.17066,0.19179,23472206.3,0.0070699999999999,3.827414465136419,0.1847,0.1228837595427461
3,2020-07-17 00:00:00,0.19178,0.21625,0.19114,0.20133,33841771.0,0.00955,4.979664198560852,0.203695,0.1235591114201324
3,2020-07-18 00:00:00,0.20118,0.21779,0.19629,0.20832,17246742.0,0.00714,3.5490605427974984,0.20704,0.1239293708988406
3,2020-07-19 00:00:00,0.20787,0.21156,0.1965,0.2074,10470554.6,-0.0004699999999999,-0.2261028527445029,0.20403,0.1241501493927695
3,2020-07-20 00:00:00,0.20752,0.20752,0.192,0.19329,8645679.6,-0.01423,-6.857170393215122,0.19976,0.1243008217223422
3,2020-07-21 00:00:00,0.19328,0.19742,0.18594,0.1938,9518189.3,0.0005199999999999,0.269039735099334,0.19168,0.1244671626964021
3,2020-07-22 00:00:00,0.194,0.19889,0.19,0.19071,7039497.6,-0.00329,-1.6958762886598016,0.194445,0.1245842144009718
3,2020-07-23 00:00:00,0.19104,0.19237,0.18373,0.18567,9518242.7,-0.0053699999999999,-2.8109296482411987,0.18805,0.1247298131713473
3,2020-07-24 00:00:00,0.18603,0.18884,0.18369,0.18625,5056983.9,0.0002199999999999,0.118260495618985,0.186265,0.1248076204752497
3,2020-07-25 00:00:00,0.18625,0.19351,0.18504,0.18782,7974712.2,0.0015699999999999,0.8429530201342218,0.189275,0.1249330462311413
3,2020-07-26 00:00:00,0.18754,0.18977,0.17688,0.17916,8356490.6,-0.0083799999999999,-4.468380078916496,0.183325,0.1250459166309955
3,2020-07-27 00:00:00,0.17873,0.17978,0.16081,0.1689,17399760.5,-0.00983,-5.499916074525824,0.170295,0.1252351580037032
3,2020-07-28 00:00:00,0.16878,0.1768,0.16502,0.17452,7774577.2,0.0057399999999999,3.4008768811470524,0.17091,0.1253300034215177
3,2020-07-29 00:00:00,0.17451,0.18488,0.1744,0.17634,6965349.5,0.0018299999999999,1.048650507134261,0.17964,0.1254177997345958
3,2020-07-30 00:00:00,0.17662,0.17962,0.17367,0.1778,3514172.7,0.00118,0.6681010078133929,0.176645,0.1254632470199257
3,2020-07-31 00:00:00,0.17768,0.18325,0.17199,0.17419,7276863.3,-0.0034899999999999,-1.9642053129221035,0.17762,0.1255506312885864
3,2020-08-01 00:00:00,0.17456,0.17979,0.172,0.17653,6964771.3,0.0019699999999999,1.1285517873510538,0.175895,0.1256379843398436
3,2020-08-02 00:00:00,0.17622,0.18116,0.1622,0.17523,11935596.1,-0.0009899999999999,-0.5617977528089836,0.17168,0.1257831818704415
3,2020-08-03 00:00:00,0.1755,0.18099,0.17425,0.178,6565210.7,0.0025,1.4245014245014258,0.17762,0.1258671401584213
3,2020-08-04 00:00:00,0.17825,0.191,0.17801,0.18761,11133755.0,0.00936,5.251051893408139,0.184505,0.1260350400052708
3,2020-08-05 00:00:00,0.18764,0.19849,0.1851,0.18978,12268781.6,0.00214,1.1404817736090402,0.191795,0.1262254850784723
3,2020-08-06 00:00:00,0.18952,0.19518,0.18537,0.1932,9577667.5,0.00368,1.9417475728155429,0.190275,0.1263813254825992
3,2020-08-07 00:00:00,0.19331,0.211,0.19308,0.20833,27531785.5,0.0150199999999999,7.769903264187045,0.20204,0.126925817889168
3,2020-08-08 00:00:00,0.20791,0.22,0.20594,0.21207,23236083.4,0.0041599999999999,2.000865759222739,0.21297,0.1274006115004667
3,2020-08-09 00:00:00,0.21228,0.23991,0.20628,0.22091,37561164.3,0.0086299999999999,4.065385340116826,0.223095,0.1282359912765283
3,2020-08-10 00:00:00,0.22097,0.22628,0.20709,0.22517,25787630.4,0.0042,1.900710503688288,0.216685,0.1288269018206674
3,2020-08-11 00:00:00,0.225,0.2254,0.195,0.20301,19463031.7,-0.02199,-9.773333333333335,0.2102,0.1291666491214129
3,2020-08-12 00:00:00,0.20345,0.21,0.195,0.20836,11354361.1,0.0049099999999999,2.413369378225607,0.2025,0.1293776737673776
3,2020-08-13 00:00:00,0.20752,0.22186,0.1996,0.21088,21806543.5,0.00336,1.6191210485736325,0.21073,0.1297926485502775
3,2020-08-14 00:00:00,0.21049,0.21791,0.20491,0.20863,13611558.0,-0.00186,-0.8836524300441828,0.21141,0.1300424107292072
3,2020-08-15 00:00:00,0.20898,0.21099,0.20353,0.20575,8946852.2,-0.00323,-1.54560244999522,0.20726,0.1301997340378
3,2020-08-16 00:00:00,0.20602,0.21477,0.20244,0.21471,8575311.1,0.00869,4.218037083778276,0.2086049999999999,0.1303677221700169
3,2020-08-17 00:00:00,0.21471,0.2148,0.20093,0.20589,10765160.6,-0.00882,-4.107866424479541,0.207865,0.1305557111772281
3,2020-08-18 00:00:00,0.20597,0.214,0.19861,0.20799,11801658.6,0.00202,0.9807253483517124,0.206305,0.1307664427997209
3,2020-08-19 00:00:00,0.20862,0.2115,0.19206,0.19695,9120694.3,-0.01167,-5.593902789761295,0.20178,0.130905348127849
3,2020-08-20 00:00:00,0.19713,0.211,0.19473,0.20824,9030076.2,0.01111,5.635874803429214,0.202865,0.1310657114147453
3,2020-08-21 00:00:00,0.20823,0.24,0.20672,0.20989,30153608.7,0.0016599999999999,0.7971954089228233,0.22336,0.1316077646147654
3,2020-08-22 00:00:00,0.20984,0.228,0.196,0.22542,16762491.6,0.01558,7.424704536789941,0.212,0.1319650239303858
3,2020-08-23 00:00:00,0.22489,0.22618,0.21288,0.22097,7265053.1,-0.00392,-1.7430743919249438,0.21953,0.1321116875361984
3,2020-08-24 00:00:00,0.22097,0.2586,0.21561,0.2447,23810847.0,0.02373,10.739014345838802,0.237105,0.1327164687332608
3,2020-08-25 00:00:00,0.2447,0.24574,0.21318,0.2264,17741579.9,-0.0183,-7.478545157335517,0.22946,0.1330899345967268
3,2020-08-26 00:00:00,0.2264,0.23749,0.22046,0.22716,11213514.8,0.00076,0.3356890459364005,0.2289749999999999,0.1333263608435375
3,2020-08-27 00:00:00,0.22716,0.22746,0.20083,0.21113,13840826.0,-0.0160299999999999,-7.056700123261132,0.214145,0.1335669739249077
3,2020-08-28 00:00:00,0.21098,0.2255,0.20733,0.22119,7682920.5,0.0102099999999999,4.839321262678926,0.216415,0.1337171348745117
3,2020-08-29 00:00:00,0.22073,0.221,0.21099,0.2132,8368214.6,-0.00753,-3.4114076020477544,0.215995,0.1338652191192902
3,2020-08-30 00:00:00,0.2132,0.23001,0.21163,0.21843,9994883.7,0.00523,2.4530956848030074,0.22082,0.1340529797180732
3,2020-08-31 00:00:00,0.21855,0.22353,0.2136,0.21423,7234005.7,-0.0043199999999999,-1.9766643788606684,0.218565,0.1341816175156769
3,2020-09-01 00:00:00,0.21422,0.21508,0.207,0.21008,9953398.6,-0.00414,-1.9325926617496052,0.21104,0.1343487981938543
3,2020-09-02 00:00:00,0.20938,0.21048,0.2,0.20222,13775883.2,-0.00716,-3.419619829974209,0.20524,0.1345550820196514
3,2020-09-03 00:00:00,0.20179,0.207,0.148,0.1711,21120858.3,-0.0306899999999999,-15.2088805193518,0.1775,0.1347245859195427
3,2020-09-04 00:00:00,0.1711,0.182,0.15685,0.17026,9396381.7,-0.00084,-0.4909409701928739,0.169425,0.1347977617960966
3,2020-09-05 00:00:00,0.16974,0.1762,0.14233,0.15299,9393812.6,-0.01675,-9.868033462943334,0.159265,0.1348351367595258
3,2020-09-06 00:00:00,0.15314,0.16241,0.14363,0.15969,5884177.6,0.00655,4.277132036045448,0.15302,0.1348670809123194
3,2020-09-07 00:00:00,0.15936,0.16129,0.13757,0.15015,7669056.5,-0.0092099999999999,-5.779367469879515,0.14943,0.1348926382496357
3,2020-09-08 00:00:00,0.15022,0.15703,0.14121,0.1539,6555747.3,0.00368,2.4497403807748745,0.14912,0.1349197708245358
3,2020-09-09 00:00:00,0.15341,0.17328,0.15024,0.16444,14379556.8,0.01103,7.189883319209968,0.16176,0.1350119121615482
3,2020-09-10 00:00:00,0.16449,0.17886,0.16346,0.1757,6895267.1,0.0112099999999999,6.815003951607999,0.1711599999999999,0.1350727197986646
3,2020-09-11 00:00:00,0.17607,0.17745,0.1668,0.17235,3688632.0,-0.00372,-2.1127960470267517,0.172125,0.1351024982585102
3,2020-09-12 00:00:00,0.17229,0.17319,0.16682,0.17241,3302178.5,0.00012,0.0696500087062563,0.170005,0.1351291594114296
3,2020-09-13 00:00:00,0.17242,0.17344,0.15706,0.16116,4075543.0,-0.0112599999999999,-6.530564899663608,0.16525,0.1351520983335311
3,2020-09-14 00:00:00,0.16123,0.16755,0.15877,0.16712,2862059.7,0.0058899999999999,3.6531662841902737,0.16316,0.1351718690987163
3,2020-09-15 00:00:00,0.16655,0.17399,0.15792,0.15889,3667731.3,-0.00766,-4.599219453617532,0.165955,0.1351906520817878
3,2020-09-16 00:00:00,0.1583,0.15935,0.15234,0.15613,2104099.3,-0.00217,-1.370814908401772,0.155845,0.1352001607286601
3,2020-09-17 00:00:00,0.15601,0.16351,0.15457,0.16159,2428618.1,0.00558,3.57669380167938,0.15904,0.1352139854929249
3,2020-09-18 00:00:00,0.16079,0.1712,0.15779,0.16631,6368950.2,0.00552,3.433049318987514,0.164495,0.1352566471885331
3,2020-09-19 00:00:00,0.16606,0.17282,0.16258,0.16898,3513181.4,0.0029199999999999,1.7584005781042862,0.1677,0.1352821488403505
3,2020-09-20 00:00:00,0.16897,0.16915,0.1562,0.16018,3038484.2,-0.00879,-5.202106882878629,0.162675,0.1352984220003084
3,2020-09-21 00:00:00,0.1602,0.1686,0.14071,0.14348,5973320.6,-0.01672,-10.436953807740332,0.154655,0.135308921008592
3,2020-09-22 00:00:00,0.14347,0.156,0.1399,0.15481,4740472.3,0.01134,7.904091447689425,0.14795,0.1353287606388472
3,2020-09-23 00:00:00,0.15481,0.16332,0.14,0.14358,7770549.1,-0.0112299999999999,-7.254053355726367,0.15166,0.135342497913017
3,2020-09-24 00:00:00,0.14358,0.15694,0.14149,0.15513,4029872.5,0.0115499999999999,8.04429586293354,0.149215,0.135359568055061
3,2020-09-25 00:00:00,0.15555,0.15909,0.14643,0.15373,5444622.5,-0.0018199999999999,-1.1700417872066784,0.15276,0.1353809543774593
3,2020-09-26 00:00:00,0.15421,0.16376,0.15379,0.16132,4879195.7,0.0071099999999999,4.610595940600465,0.158775,0.1354079876328811
3,2020-09-27 00:00:00,0.16172,0.18136,0.1563,0.16988,27733846.9,0.00816,5.04575810042048,0.1688299999999999,0.1356109931074044
3,2020-09-28 00:00:00,0.16944,0.17734,0.16426,0.16803,11769610.2,-0.0014099999999999,-0.8321529745042461,0.1708,0.1356918112324257
